SEASON,TEAM_NAME,GAME_DATE,MATCHUP,WIN,TEAM_PTS_AVG,TEAM_AST_AVG,TEAM_REB_AVG
2200,Atlanta Hawks,2007-02-07,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2007-02-05,ATL vs. LAL,0,,,
2200,Atlanta Hawks,2007-02-04,ATL @ NJN,1,,,
2200,Atlanta Hawks,2007-02-02,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2007-01-31,ATL vs. GSW,1,,,
2200,Atlanta Hawks,2007-01-29,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2007-01-27,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2007-01-26,ATL @ ORL,1,,,
2200,Atlanta Hawks,2007-01-24,ATL @ BOS,1,,,
2200,Atlanta Hawks,2007-01-23,ATL @ CHI,0,,,
2200,Atlanta Hawks,2007-01-20,ATL @ CHA,0,,,
2200,Atlanta Hawks,2007-01-19,ATL vs. CHA,0,,,
2200,Atlanta Hawks,2007-01-17,ATL @ MIN,1,,,
2200,Atlanta Hawks,2007-01-15,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2007-01-12,ATL vs. DET,1,,,
2200,Atlanta Hawks,2007-01-10,ATL vs. NOK,0,,,
2200,Atlanta Hawks,2007-01-09,ATL @ IND,0,,,
2200,Atlanta Hawks,2007-01-06,ATL vs. LAC,1,,,
2200,Atlanta Hawks,2007-01-05,ATL @ TOR,0,,,
2200,Atlanta Hawks,2006-12-31,ATL @ SAS,0,,,
2200,Atlanta Hawks,2006-12-29,ATL @ HOU,0,,,
2200,Atlanta Hawks,2006-12-27,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2006-12-23,ATL @ DET,0,,,
2200,Atlanta Hawks,2006-12-22,ATL vs. IND,0,,,
2200,Atlanta Hawks,2006-12-20,ATL vs. UTA,0,,,
2200,Atlanta Hawks,2006-12-16,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2006-12-15,ATL @ MEM,1,,,
2200,Atlanta Hawks,2006-12-13,ATL @ NYK,0,,,
2200,Atlanta Hawks,2006-12-12,ATL vs. DEN,0,,,
2200,Atlanta Hawks,2006-12-10,ATL @ SAC,0,,,
2200,Atlanta Hawks,2006-12-08,ATL @ LAL,0,,,
2200,Atlanta Hawks,2006-12-06,ATL @ DEN,1,,,
2200,Atlanta Hawks,2006-12-05,ATL @ SEA,0,,,
2200,Atlanta Hawks,2006-12-03,ATL @ POR,1,,,
2200,Atlanta Hawks,2006-12-01,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2006-11-29,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2006-11-28,ATL @ WAS,0,,,
2200,Atlanta Hawks,2006-11-25,ATL @ ORL,0,,,
2200,Atlanta Hawks,2006-11-24,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2006-11-22,ATL @ DET,0,,,
2200,Atlanta Hawks,2006-11-18,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2006-11-14,ATL vs. MIL,0,,,
2200,Atlanta Hawks,2006-11-11,ATL vs. SEA,0,,,
2200,Atlanta Hawks,2006-11-10,ATL @ TOR,1,,,
2200,Atlanta Hawks,2006-11-07,ATL @ CLE,1,,,
2200,Atlanta Hawks,2006-11-05,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2006-11-03,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2006-11-01,ATL @ PHI,0,,,
2200,Atlanta Hawks,2006-04-19,ATL @ CLE,0,,,
2200,Atlanta Hawks,2006-04-18,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2006-04-15,ATL @ MIL,1,,,
2200,Atlanta Hawks,2006-04-14,ATL vs. CHA,0,,,
2200,Atlanta Hawks,2006-04-12,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2006-04-10,ATL @ ORL,0,,,
2200,Atlanta Hawks,2006-04-09,ATL @ MIN,0,,,
2200,Atlanta Hawks,2006-04-07,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2006-04-05,ATL vs. MIN,1,,,
2200,Atlanta Hawks,2006-04-04,ATL @ NJN,0,,,
2200,Atlanta Hawks,2006-04-02,ATL @ MEM,0,,,
2200,Atlanta Hawks,2006-03-31,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2006-03-29,ATL vs. IND,1,,,
2200,Atlanta Hawks,2006-03-28,ATL @ CHA,0,,,
2200,Atlanta Hawks,2006-03-26,ATL @ ORL,0,,,
2200,Atlanta Hawks,2006-03-25,ATL vs. DAL,0,,,
2200,Atlanta Hawks,2006-03-22,ATL @ PHI,0,,,
2200,Atlanta Hawks,2006-03-20,ATL @ DET,0,,,
2200,Atlanta Hawks,2006-03-19,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2006-03-17,ATL vs. UTA,0,,,
2200,Atlanta Hawks,2006-03-15,ATL @ NYK,0,,,
2200,Atlanta Hawks,2006-03-13,ATL @ MIL,0,,,
2200,Atlanta Hawks,2006-03-11,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2006-03-07,ATL vs. GSW,1,,,
2200,Atlanta Hawks,2006-03-04,ATL @ MIA,0,,,
2200,Atlanta Hawks,2006-03-03,ATL vs. SAC,0,,,
2200,Atlanta Hawks,2006-03-01,ATL @ TOR,1,,,
2200,Atlanta Hawks,2006-02-27,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2006-02-25,ATL vs. MIL,0,,,
2200,Atlanta Hawks,2006-02-24,ATL @ IND,1,,,
2200,Atlanta Hawks,2006-02-22,ATL vs. SEA,0,,,
2200,Atlanta Hawks,2006-02-21,ATL @ DET,0,,,
2200,Atlanta Hawks,2006-02-15,ATL @ LAL,1,,,
2200,Atlanta Hawks,2006-02-12,ATL @ SAC,0,,,
2200,Atlanta Hawks,2006-02-10,ATL @ SEA,0,,,
2200,Atlanta Hawks,2006-02-07,ATL vs. DET,1,,,
2200,Atlanta Hawks,2006-02-04,ATL @ WAS,0,,,
2200,Atlanta Hawks,2006-02-03,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2006-02-01,ATL @ CHA,1,,,
2200,Atlanta Hawks,2006-01-30,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2006-01-28,ATL @ CHI,0,,,
2200,Atlanta Hawks,2006-01-27,ATL vs. PHX,0,,,
2200,Atlanta Hawks,2006-01-25,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2006-01-23,ATL vs. IND,1,,,
2200,Atlanta Hawks,2006-01-20,ATL vs. MIL,0,,,
2200,Atlanta Hawks,2006-01-18,ATL vs. DET,0,,,
2200,Atlanta Hawks,2006-01-16,ATL vs. HOU,1,,,
2200,Atlanta Hawks,2006-01-14,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2006-01-13,ATL @ NYK,0,,,
2200,Atlanta Hawks,2006-01-11,ATL @ WAS,0,,,
2200,Atlanta Hawks,2006-01-10,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2006-01-07,ATL vs. NOK,1,,,
2200,Atlanta Hawks,2006-01-06,ATL @ BOS,1,,,
2200,Atlanta Hawks,2006-01-03,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2005-12-30,ATL @ NJN,0,,,
2200,Atlanta Hawks,2005-12-28,ATL @ TOR,0,,,
2200,Atlanta Hawks,2005-12-27,ATL vs. CHA,0,,,
2200,Atlanta Hawks,2005-12-23,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2005-12-20,ATL @ MIA,0,,,
2200,Atlanta Hawks,2005-12-18,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2005-12-16,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2005-12-14,ATL @ PHI,0,,,
2200,Atlanta Hawks,2005-12-13,ATL @ CLE,1,,,
2200,Atlanta Hawks,2005-12-10,ATL vs. SAS,1,,,
2200,Atlanta Hawks,2005-12-07,ATL @ UTA,0,,,
2200,Atlanta Hawks,2005-12-06,ATL @ DEN,0,,,
2200,Atlanta Hawks,2005-12-04,ATL @ PHX,0,,,
2200,Atlanta Hawks,2005-12-02,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2005-11-30,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2005-11-29,ATL @ HOU,0,,,
2200,Atlanta Hawks,2005-11-27,ATL vs. POR,0,,,
2200,Atlanta Hawks,2005-11-25,ATL @ IND,1,,,
2200,Atlanta Hawks,2005-11-23,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2005-11-18,ATL @ NOK,0,,,
2200,Atlanta Hawks,2005-11-17,ATL @ DAL,0,,,
2200,Atlanta Hawks,2005-11-15,ATL @ SAS,0,,,
2200,Atlanta Hawks,2005-11-12,ATL vs. MEM,0,,,
2200,Atlanta Hawks,2005-11-10,ATL vs. LAC,0,,,
2200,Atlanta Hawks,2005-11-08,ATL vs. LAL,0,,,
2200,Atlanta Hawks,2005-11-05,ATL @ POR,0,,,
2200,Atlanta Hawks,2005-11-04,ATL @ LAC,0,,,
2200,Atlanta Hawks,2005-11-02,ATL @ GSW,0,,,
2200,Atlanta Hawks,2005-04-20,ATL @ PHI,0,,,
2200,Atlanta Hawks,2005-04-19,ATL vs. DET,0,,,
2200,Atlanta Hawks,2005-04-17,ATL @ NYK,1,,,
2200,Atlanta Hawks,2005-04-16,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2005-04-13,ATL @ CHA,0,,,
2200,Atlanta Hawks,2005-04-11,ATL vs. CHA,0,,,
2200,Atlanta Hawks,2005-04-09,ATL vs. MIN,1,,,
2200,Atlanta Hawks,2005-04-08,ATL @ TOR,0,,,
2200,Atlanta Hawks,2005-04-05,ATL vs. NOH,0,,,
2200,Atlanta Hawks,2005-04-03,ATL vs. LAC,0,,,
2200,Atlanta Hawks,2005-04-01,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2005-03-30,ATL @ WAS,0,,,
2200,Atlanta Hawks,2005-03-28,ATL @ ORL,0,,,
2200,Atlanta Hawks,2005-03-26,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2005-03-25,ATL @ SAS,0,,,
2200,Atlanta Hawks,2005-03-22,ATL vs. PHX,0,,,
2200,Atlanta Hawks,2005-03-21,ATL @ CHI,0,,,
2200,Atlanta Hawks,2005-03-18,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2005-03-16,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2005-03-14,ATL vs. DET,0,,,
2200,Atlanta Hawks,2005-03-12,ATL vs. GSW,0,,,
2200,Atlanta Hawks,2005-03-11,ATL @ TOR,1,,,
2200,Atlanta Hawks,2005-03-09,ATL @ BOS,0,,,
2200,Atlanta Hawks,2005-03-08,ATL @ MIL,0,,,
2200,Atlanta Hawks,2005-03-05,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2005-03-02,ATL @ UTA,0,,,
2200,Atlanta Hawks,2005-03-01,ATL @ DEN,0,,,
2200,Atlanta Hawks,2005-02-27,ATL @ LAC,0,,,
2200,Atlanta Hawks,2005-02-25,ATL @ POR,0,,,
2200,Atlanta Hawks,2005-02-23,ATL @ GSW,0,,,
2200,Atlanta Hawks,2005-02-22,ATL @ SAC,0,,,
2200,Atlanta Hawks,2005-02-16,ATL @ CLE,0,,,
2200,Atlanta Hawks,2005-02-15,ATL vs. DEN,0,,,
2200,Atlanta Hawks,2005-02-12,ATL @ MIL,0,,,
2200,Atlanta Hawks,2005-02-10,ATL @ ORL,0,,,
2200,Atlanta Hawks,2005-02-07,ATL vs. LAL,1,,,
2200,Atlanta Hawks,2005-02-05,ATL vs. IND,0,,,
2200,Atlanta Hawks,2005-02-04,ATL @ PHI,0,,,
2200,Atlanta Hawks,2005-02-02,ATL @ DET,0,,,
2200,Atlanta Hawks,2005-01-31,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2005-01-29,ATL @ MEM,0,,,
2200,Atlanta Hawks,2005-01-28,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2005-01-26,ATL @ MIN,0,,,
2200,Atlanta Hawks,2005-01-24,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2005-01-22,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2005-01-21,ATL @ CHI,0,,,
2200,Atlanta Hawks,2005-01-19,ATL @ MIA,0,,,
2200,Atlanta Hawks,2005-01-17,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2005-01-15,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2005-01-14,ATL @ BOS,0,,,
2200,Atlanta Hawks,2005-01-11,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2005-01-07,ATL vs. SAC,0,,,
2200,Atlanta Hawks,2005-01-05,ATL @ CLE,0,,,
2200,Atlanta Hawks,2005-01-02,ATL @ WAS,0,,,
2200,Atlanta Hawks,2004-12-30,ATL vs. SEA,0,,,
2200,Atlanta Hawks,2004-12-28,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2004-12-27,ATL @ MIA,0,,,
2200,Atlanta Hawks,2004-12-22,ATL vs. DAL,1,,,
2200,Atlanta Hawks,2004-12-18,ATL @ DAL,0,,,
2200,Atlanta Hawks,2004-12-17,ATL vs. POR,0,,,
2200,Atlanta Hawks,2004-12-15,ATL @ HOU,0,,,
2200,Atlanta Hawks,2004-12-14,ATL vs. IND,0,,,
2200,Atlanta Hawks,2004-12-11,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2004-12-10,ATL @ DET,1,,,
2200,Atlanta Hawks,2004-12-08,ATL vs. MEM,0,,,
2200,Atlanta Hawks,2004-12-06,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2004-12-04,ATL @ NJN,0,,,
2200,Atlanta Hawks,2004-12-03,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2004-11-30,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2004-11-27,ATL @ CHA,0,,,
2200,Atlanta Hawks,2004-11-26,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2004-11-24,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2004-11-23,ATL @ NYK,0,,,
2200,Atlanta Hawks,2004-11-20,ATL vs. UTA,0,,,
2200,Atlanta Hawks,2004-11-17,ATL @ IND,0,,,
2200,Atlanta Hawks,2004-11-16,ATL vs. HOU,1,,,
2200,Atlanta Hawks,2004-11-13,ATL vs. SAS,0,,,
2200,Atlanta Hawks,2004-11-12,ATL @ NOH,1,,,
2200,Atlanta Hawks,2004-11-09,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2004-11-07,ATL @ LAL,0,,,
2200,Atlanta Hawks,2004-11-05,ATL @ SEA,0,,,
2200,Atlanta Hawks,2004-11-03,ATL @ PHX,0,,,
2200,Atlanta Hawks,2004-04-14,ATL @ BOS,0,,,
2200,Atlanta Hawks,2004-04-12,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2004-04-10,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2004-04-09,ATL @ CHI,1,,,
2200,Atlanta Hawks,2004-04-06,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2004-04-04,ATL @ NJN,0,,,
2200,Atlanta Hawks,2004-04-02,ATL @ ORL,1,,,
2200,Atlanta Hawks,2004-03-31,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2004-03-29,ATL vs. MEM,0,,,
2200,Atlanta Hawks,2004-03-27,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2004-03-25,ATL vs. NOH,1,,,
2200,Atlanta Hawks,2004-03-22,ATL @ NYK,0,,,
2200,Atlanta Hawks,2004-03-20,ATL vs. UTA,0,,,
2200,Atlanta Hawks,2004-03-19,ATL @ WAS,0,,,
2200,Atlanta Hawks,2004-03-17,ATL @ DAL,1,,,
2200,Atlanta Hawks,2004-03-16,ATL vs. SEA,0,,,
2200,Atlanta Hawks,2004-03-14,ATL @ TOR,0,,,
2200,Atlanta Hawks,2004-03-12,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2004-03-10,ATL @ MIL,0,,,
2200,Atlanta Hawks,2004-03-08,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2004-03-05,ATL @ ORL,0,,,
2200,Atlanta Hawks,2004-03-03,ATL @ CLE,0,,,
2200,Atlanta Hawks,2004-03-02,ATL vs. LAL,1,,,
2200,Atlanta Hawks,2004-02-28,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2004-02-27,ATL @ DET,0,,,
2200,Atlanta Hawks,2004-02-24,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2004-02-22,ATL @ HOU,0,,,
2200,Atlanta Hawks,2004-02-20,ATL @ MIA,0,,,
2200,Atlanta Hawks,2004-02-18,ATL @ NJN,0,,,
2200,Atlanta Hawks,2004-02-09,ATL vs. DAL,1,,,
2200,Atlanta Hawks,2004-02-07,ATL vs. HOU,0,,,
2200,Atlanta Hawks,2004-02-06,ATL @ BOS,1,,,
2200,Atlanta Hawks,2004-02-04,ATL vs. MIN,1,,,
2200,Atlanta Hawks,2004-02-02,ATL vs. LAC,0,,,
2200,Atlanta Hawks,2004-01-31,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2004-01-29,ATL vs. POR,0,,,
2200,Atlanta Hawks,2004-01-27,ATL vs. PHX,0,,,
2200,Atlanta Hawks,2004-01-25,ATL @ DET,1,,,
2200,Atlanta Hawks,2004-01-23,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2004-01-21,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2004-01-19,ATL vs. IND,0,,,
2200,Atlanta Hawks,2004-01-17,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2004-01-14,ATL @ IND,0,,,
2200,Atlanta Hawks,2004-01-13,ATL vs. SAS,1,,,
2200,Atlanta Hawks,2004-01-10,ATL @ UTA,0,,,
2200,Atlanta Hawks,2004-01-09,ATL @ LAL,0,,,
2200,Atlanta Hawks,2004-01-06,ATL @ SAC,0,,,
2200,Atlanta Hawks,2004-01-03,ATL @ DEN,1,,,
2200,Atlanta Hawks,2004-01-02,ATL @ MIN,0,,,
2200,Atlanta Hawks,2003-12-30,ATL @ WAS,1,,,
2200,Atlanta Hawks,2003-12-27,ATL vs. DET,0,,,
2200,Atlanta Hawks,2003-12-26,ATL @ NOH,0,,,
2200,Atlanta Hawks,2003-12-23,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2003-12-20,ATL @ NYK,0,,,
2200,Atlanta Hawks,2003-12-19,ATL vs. SAC,0,,,
2200,Atlanta Hawks,2003-12-17,ATL vs. GSW,0,,,
2200,Atlanta Hawks,2003-12-16,ATL @ MIA,0,,,
2200,Atlanta Hawks,2003-12-13,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2003-12-12,ATL @ IND,0,,,
2200,Atlanta Hawks,2003-12-10,ATL @ MEM,0,,,
2200,Atlanta Hawks,2003-12-09,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2003-12-06,ATL @ CLE,0,,,
2200,Atlanta Hawks,2003-12-05,ATL @ TOR,0,,,
2200,Atlanta Hawks,2003-12-02,ATL vs. MIL,0,,,
2200,Atlanta Hawks,2003-11-29,ATL @ PHI,0,,,
2200,Atlanta Hawks,2003-11-28,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2003-11-26,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2003-11-24,ATL vs. DET,0,,,
2200,Atlanta Hawks,2003-11-22,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2003-11-21,ATL @ SAS,0,,,
2200,Atlanta Hawks,2003-11-18,ATL @ MIL,1,,,
2200,Atlanta Hawks,2003-11-17,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2003-11-15,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2003-11-12,ATL @ PHX,1,,,
2200,Atlanta Hawks,2003-11-11,ATL @ LAC,0,,,
2200,Atlanta Hawks,2003-11-09,ATL @ SEA,1,,,
2200,Atlanta Hawks,2003-11-08,ATL @ POR,0,,,
2200,Atlanta Hawks,2003-11-05,ATL @ GSW,0,,,
2200,Atlanta Hawks,2003-11-03,ATL vs. NOH,1,,,
2200,Atlanta Hawks,2003-11-01,ATL vs. IND,0,,,
2200,Atlanta Hawks,2003-10-31,ATL @ CHI,0,,,
2200,Atlanta Hawks,2003-10-29,ATL @ NOH,0,,,
2200,Atlanta Hawks,2003-04-16,ATL @ NOH,0,,,
2200,Atlanta Hawks,2003-04-14,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2003-04-12,ATL @ WAS,1,,,
2200,Atlanta Hawks,2003-04-11,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2003-04-09,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2003-04-08,ATL @ NYK,0,,,
2200,Atlanta Hawks,2003-04-05,ATL vs. MEM,1,,,
2200,Atlanta Hawks,2003-04-03,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2003-03-29,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2003-03-26,ATL @ DET,0,,,
2200,Atlanta Hawks,2003-03-25,ATL vs. LAL,0,,,
2200,Atlanta Hawks,2003-03-22,ATL vs. IND,1,,,
2200,Atlanta Hawks,2003-03-21,ATL @ PHI,1,,,
2200,Atlanta Hawks,2003-03-19,ATL @ TOR,0,,,
2200,Atlanta Hawks,2003-03-18,ATL @ CHI,0,,,
2200,Atlanta Hawks,2003-03-16,ATL @ MEM,0,,,
2200,Atlanta Hawks,2003-03-14,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2003-03-12,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2003-03-10,ATL vs. LAC,1,,,
2200,Atlanta Hawks,2003-03-08,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2003-03-05,ATL @ CLE,1,,,
2200,Atlanta Hawks,2003-03-04,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2003-03-02,ATL @ MIL,0,,,
2200,Atlanta Hawks,2003-02-28,ATL @ CHI,1,,,
2200,Atlanta Hawks,2003-02-26,ATL @ SEA,0,,,
2200,Atlanta Hawks,2003-02-25,ATL @ POR,0,,,
2200,Atlanta Hawks,2003-02-23,ATL @ GSW,0,,,
2200,Atlanta Hawks,2003-02-22,ATL @ LAC,1,,,
2200,Atlanta Hawks,2003-02-18,ATL @ DAL,0,,,
2200,Atlanta Hawks,2003-02-16,ATL vs. IND,1,,,
2200,Atlanta Hawks,2003-02-14,ATL @ IND,0,,,
2200,Atlanta Hawks,2003-02-12,ATL @ TOR,0,,,
2200,Atlanta Hawks,2003-02-11,ATL vs. GSW,0,,,
2200,Atlanta Hawks,2003-02-03,ATL @ MIA,0,,,
2200,Atlanta Hawks,2003-02-02,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2003-01-31,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2003-01-29,ATL @ PHI,1,,,
2200,Atlanta Hawks,2003-01-28,ATL @ NYK,0,,,
2200,Atlanta Hawks,2003-01-25,ATL @ CLE,1,,,
2200,Atlanta Hawks,2003-01-24,ATL vs. SAC,1,,,
2200,Atlanta Hawks,2003-01-22,ATL vs. POR,0,,,
2200,Atlanta Hawks,2003-01-20,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2003-01-18,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2003-01-17,ATL @ SAS,0,,,
2200,Atlanta Hawks,2003-01-15,ATL @ BOS,0,,,
2200,Atlanta Hawks,2003-01-14,ATL @ MIL,0,,,
2200,Atlanta Hawks,2003-01-11,ATL vs. NOH,1,,,
2200,Atlanta Hawks,2003-01-10,ATL vs. HOU,1,,,
2200,Atlanta Hawks,2003-01-08,ATL vs. DAL,0,,,
2200,Atlanta Hawks,2003-01-06,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2003-01-04,ATL vs. DET,0,,,
2200,Atlanta Hawks,2003-01-01,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2002-12-30,ATL @ MIA,0,,,
2200,Atlanta Hawks,2002-12-28,ATL @ WAS,0,,,
2200,Atlanta Hawks,2002-12-27,ATL vs. SAS,1,,,
2200,Atlanta Hawks,2002-12-23,ATL @ IND,0,,,
2200,Atlanta Hawks,2002-12-21,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2002-12-20,ATL @ HOU,0,,,
2200,Atlanta Hawks,2002-12-17,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2002-12-14,ATL vs. PHX,0,,,
2200,Atlanta Hawks,2002-12-12,ATL @ MIN,0,,,
2200,Atlanta Hawks,2002-12-11,ATL @ DET,0,,,
2200,Atlanta Hawks,2002-12-07,ATL vs. DET,1,,,
2200,Atlanta Hawks,2002-12-05,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2002-12-03,ATL @ NJN,0,,,
2200,Atlanta Hawks,2002-11-30,ATL @ ORL,0,,,
2200,Atlanta Hawks,2002-11-29,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2002-11-27,ATL @ NOH,0,,,
2200,Atlanta Hawks,2002-11-26,ATL vs. SEA,1,,,
2200,Atlanta Hawks,2002-11-23,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2002-11-22,ATL @ BOS,0,,,
2200,Atlanta Hawks,2002-11-20,ATL vs. MIN,0,,,
2200,Atlanta Hawks,2002-11-18,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2002-11-16,ATL vs. NOH,1,,,
2200,Atlanta Hawks,2002-11-12,ATL @ LAL,1,,,
2200,Atlanta Hawks,2002-11-10,ATL @ SAC,0,,,
2200,Atlanta Hawks,2002-11-08,ATL @ UTA,0,,,
2200,Atlanta Hawks,2002-11-06,ATL @ PHX,0,,,
2200,Atlanta Hawks,2002-11-05,ATL @ DEN,1,,,
2200,Atlanta Hawks,2002-11-02,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2002-10-31,ATL vs. UTA,1,,,
2200,Atlanta Hawks,2002-10-30,ATL @ NJN,0,,,
2200,Atlanta Hawks,2002-04-17,ATL @ BOS,0,,,
2200,Atlanta Hawks,2002-04-16,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2002-04-13,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2002-04-12,ATL @ TOR,0,,,
2200,Atlanta Hawks,2002-04-10,ATL @ CHH,1,,,
2200,Atlanta Hawks,2002-04-08,ATL @ DET,0,,,
2200,Atlanta Hawks,2002-04-06,ATL vs. CHH,0,,,
2200,Atlanta Hawks,2002-04-04,ATL vs. IND,1,,,
2200,Atlanta Hawks,2002-04-02,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2002-03-31,ATL vs. SAC,0,,,
2200,Atlanta Hawks,2002-03-29,ATL @ MIA,0,,,
2200,Atlanta Hawks,2002-03-28,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2002-03-26,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2002-03-24,ATL @ NJN,0,,,
2200,Atlanta Hawks,2002-03-23,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2002-03-21,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2002-03-19,ATL @ CHI,1,,,
2200,Atlanta Hawks,2002-03-17,ATL @ IND,0,,,
2200,Atlanta Hawks,2002-03-15,ATL vs. PHX,1,,,
2200,Atlanta Hawks,2002-03-13,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2002-03-11,ATL vs. GSW,1,,,
2200,Atlanta Hawks,2002-03-09,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2002-03-05,ATL @ CLE,0,,,
2200,Atlanta Hawks,2002-03-04,ATL vs. MEM,1,,,
2200,Atlanta Hawks,2002-03-02,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2002-02-27,ATL vs. SEA,0,,,
2200,Atlanta Hawks,2002-02-24,ATL @ DEN,1,,,
2200,Atlanta Hawks,2002-02-22,ATL @ SEA,0,,,
2200,Atlanta Hawks,2002-02-21,ATL @ POR,0,,,
